0x0610418E "b"
0x3A6ACC7C "Nigel AU6"
0x3DDA67FB "Ped_M_BO_Legs04"
0x48CA37B8 "german drunk"
0x51CA733A "jester"
0x584A2730 "Anl Sk8 Goat"
0x5CAA0650 "Ped_M_BO_Torso05"
0x5C1A0214 "Ped_M_SK_Head05"
0x920AEC02 "Phil_Gagged"
0xA19A98B6 "Ped_M_AU_Legs07"
0xABEA608C "Ped_M_BO_Legs05"
0xB32A8675 "Paulie"
0xCA9A0127 "Ped_M_BO_Torso04"
0xCA2A0563 "Ped_M_SK_Head04"
0x11BB6915 "Ped_M_BO_Legs06"
0x1BCB912F "Ped_M_AU_Legs04"
0x426B5856 "Wiener man"
0x44EB577A "Natas"
0x70CB08BE "Ped_M_BO_Torso07"
0x8DFB9658 "Ped_M_AU_Legs05"
0xE07BB2E5 "Eric"
0xE32B76D8 "Shrimp Vendor"
0x76D85368 "rimp Vendor"
0xE6FB0FC9 "Ped_M_BO_Torso06"
0x0F3CB5AD "male 01"
0x134CBB1C "Ped_M_AU_Torso02"
0x186C8D97 "graffiti 03"
0x1B2CC840 "Ped_M_BA_Head08"
0x1D4CDA21 "mallet"
0x278C09D9 "BostonGuy"
0x436CD915 "Businesswoman 01"
0x4BBCC724 "Ped_LostSoul_Head02"
0x50DC4DAD "german drunk head02"
0x5E2C59A3 "Nurse 01"
0x7D2C755D "none A"
0x7F5CD255 "dalek"
0x803C879E "Ped_M_BA_Legs01"
0x857CBC6B "Ped_M_AU_Torso03"
0x8D1CCF37 "Ped_M_BA_Head09"
0x8E5C8AE0 "graffiti 02"
0x9AAC1620 "Ped_Bigfoot"
0x9CDC5AE1 "Revolutionary Soldier 01"
0xAD5CD17C "Ped_M_Duplicate_Legs06"
0xBA5C0DF3 "Grafiti Punker 01"
0xC6EC4ADA "german drunk head03"
0xDD8CC053 "Ped_LostSoul_Head03"
0xEFAC4E30 "PedPro_Vallely"
0x170DD8E5 "Ped_M_Duplicate_Legs05"
0x2CDDA8A0 "bull fighter"
0x3A6D8E07 "Ped_M_BA_Legs02"
0x514D7BB3 "none C"
0x5A6D1AA0 "Ped_Weeman"
0x730D75E6 "Ped_M_BA_Torso08"
0x807D0945 "Boxer"
0x813DDF92 "Ped_M_Duplicate_Legs04"
0xA91DB285 "Ped_M_AU_Torso01"
0xAC5D8970 "Ped_M_BA_Legs03"
0xB06D6B9A "PedPro_Margera"
0xB56DBC34 "male 02"
0xB63DF919 "Alien"
0xC77D7CC4 "none B"
0xE53D7291 "Ped_M_BA_Torso09"
0xEA8D4434 "german drunk head01"
0xF1EDCEBD "Ped_LostSoul_Head01"
0x1E6E2956 "mayan"
0x21AEAEE1 "Bostonchick"
0x2E6EF2C6 "Ped_M_AU_Legs02"
0x456E6B57 "Ped_M_BO_Torso01"
0x45DE6F13 "Ped_M_SK_Head01"
0x48FE5236 "Ramp Kid 01"
0x633EC780 "german cop"
0xB22E0D8B "Ped_M_BO_Legs01"
0xB85EF5B1 "Ped_M_AU_Legs03"
0xB95EAFE4 "Ped_M_Cast01"
0xBA0EACA3 "Ped_Security_Body"
0xCA8EDED8 "zombie female 01"
0xF7EEB17C "german drunk full"
0x087F0412 "Ped_M_BO_Legs02"
0x0F2FB481 "Ped_M_AU_Head08"
0x1B5F42A7 "metal detector guy"
0x619FC4C5 "PedPro_Hawk"
0x690F65B9 "Ped_M_BO_Torso03"
0x69BF61FD "Ped_M_SK_Head03"
0x7DBF9835 "level_specific"
0x943FFB5F "Ped_M_AU_Legs01"
0x972FD194 "exclude_from_levels"
0x9E4F0365 "Ped_M_BO_Legs03"
0xAD4F5F82 "PedPro_Burnquist"
0xAF7F7ABD "Mime"
0xB8CFCA05 "Ped_M_BA_Glasses02"
0xFF3F62CE "Ped_M_BO_Torso02"
0xFF8F668A "Ped_M_SK_Head02"
0x1410F442 "TENSE"
0x1690C01B "TRG_EditedGoal0_Pro"
0x17808180 "STARTED_GOAL_END_OF_RUN"
0x21D00CDD "Bone_Thigh_R"
0x2C906C0B "CAN_BREAK_VERT"
0x2F8062D2 "SkaterScore"
0x3460AACE "m_differential"
0x35F0062D "Control_Foot_R"
0x3810F42B "m_eh"
0x4D7022B6 "mSoundFXChecksums"
0x5440572D "m_animComplete"
0x5C502EFB "CAN_HIT_CAR"
0x65D064FD "MakeParamsSafeFromDeletionByClearScript"
0x6590DD80 "m_start_node"
0x6A10454B "IN_RECOVERY"
0x7270ED6B "Bone_Eyelid_Upper_R"
0x7AF08A48 "SkaterFlipAndRotate"
0x7E30A40F "m_orig_pos"
0x8D801215 "TEX"
0x97C0B260 "min_static_grip_velocity"
0x9A900D38 "TaggingControl"
0x9AC02358 "ExtraGrindTrickArrays"
0xA17090DF "m_node_from"
0xA6504524 "CreatedRails"
0xA670353E "m_moveto_dist_traveled"
0xAA60ED79 "totalGoalPointsEarned"
0xAD80932B "mp_bounce_script_params"
0x6D705F62 "ounce_script_params"
0xBEB0B461 "Bone_Forearm_R"
0xC1B08BB8 "Bone_PonyTail_2"
0xCA90DD67 "combo_size"
0xCA603E70 "SummaryInfo"
0xDB70EB25 "GapCount"
0xE690DCD3 "m_grind_out_anim"
0xECD0B3FA "FreeMem"
0xF230C81B "colored"
0xFF60A9AF "damping_rate"
0x03D1656D "transformed"
0x035172FE "m_active"
0x07217CBD "m_min_turn_circle_radius"
0x14217E43 "Bone_Fingers_Tip_L"
0x19C19A35 "m_wobbleTargetTime"
0x1FF12C74 "INACTIVE"
0x2B717F47 "UsingBigCallstackBuffer"
0x717F4755 "singBigCallstackBuffer"
0x43F1A956 "m_emit_h"
0x4CD189B1 "m_rotvel"
0x51E19E16 "poly"
0x5151C0AC "EditedGoalsInfo"
0x6AD14777 "LAST_POLY_WAS_VERT"
0x6E1105B1 "Bone_Brow"
0x71F19004 "combo_sets"
0x79D10802 "m_speed_min"
0x7BE18221 "Bone_PonyTail_1"
0x8FA1142F "Usage"
0x90412528 "m_turn_frames"
0x91115F4E "m_spring_const"
0x94B1841D "NumNodeArrays"
0x94E19CCF "m_max_turn_frames"
0x9B41A8F0 "Control_Ball_Down_L"
0x9D71EE84 "Bone_Wrist_R"
0xA67157D5 "SKIPRENDER_RETURNS"
0xABF17320 "FreeBlocks"
0xB7C136A2 "TotalCountedStructs"
0xBF611127 "mp_vibration_timers"
0xC9C1DBAF "OnScriptStack"
0xD1B15EB3 "MaxTotalSize"
0xD2711B0A "m_lag_factor"
0xD67145D8 "Points"
0xD611B50E "Bone_Lip_Upper"
0xD7312BBA "NO_STATE"
0xBA4E4F5F "STATE"
0xD8910DBC "OBJECT_TYPE_GAME_OBJ"
0xDF41BC78 "Bone_Palm_R"
0xE1E1DC2B "RAIL_SLIDING"
0x5241494C "_SLIDING"
0xEDC1A562 "m_node_next"
0xF1B1CA50 "GotManualTrick"
0xFDD1EA74 "m_torque"
0x0EE24DC1 "TRG_EditedGoal0_Letter_4"
0x0F32CF96 "ScriptParams"
0x18B284F3 "mp_script_target_object"
0x1BF24B2E "OBA"
0x1DF2B447 "CurrentGoal"
0x1E328FED "ScriptFunctionParams"
0x21A2A6F3 "Bone_Toe_L"
0x22F2AF49 "m_lag_factor_range_b"
0x2992EBCD "OBJECT_TYPE_COMPOSITE"
0x30C26872 "Bone_Jaw"
0x33A2F27C "m_never_suspend"
0x3652EF2D "m_lod1_sqr"
0x3E325F9B "m_collide_script"
0x4A7243AC "leaf_culled"
0x4A72BA5C "m_delta_turn_speed"
0x4B922B79 "LOOPING_PINGPONG"
0x794C4F4F "PING_PINGPONG"
0x4C72C85B "PATHOB_STATE_IDLE"
0x50B2E609 "m_movingobj_status"
0x5742DD9F "m_dont_interrupt"
0x5B62E644 "mp_emit_script"
0x5EC2BA8F "m_startTime"
0x5EC29B11 "vNONE"
0x5E82EBD8 "Park_editor_goals"
0x6042948B "m_tz"
0x60929B10 "m_state"
0x6282BBEC "TotalSize"
0x6BA26FF4 "deltaVolume"
0x6C42E1E3 "Dummy_Elbow_L"
0x738259A4 "m_wp_to"
0x73F239E0 "Bone_Thumb_L"
0x75829AF6 "m_mode"
0x7FE265DF "UsedMem"
0x88922590 "FINISHED_END_OF_RUN"
0x89527C33 "Park_editor_map"
0x9452BA92 "drag"
0x95223BCC "IS_ENDING_GOAL"
0x9902E3C7 "m_vel"
0x9AB2BCAA "m_orientation"
0xA30242BC "ANIM_STATUS_INACTIVE"
0xA3B2DF1C "RailManager"
0xAAB299BA "m_nav_pos"
0xB33260F3 "m_fz"
0xB5720272 "m_skater_collision_rotation_factor"
0xB6B239D9 "vTEXTURED"
0xBD622C61 "m_min_stop_vel"
0xC2520902 "NumStructuresUsed"
0xDD322E46 "m_physics_suspended"
0xE012DF32 "node_positions"
0xE0B2E3FA "Bone_Nose"
0xEB12035C "OBJECT_TYPE_CAR"
0xF012DC4F "RailList"
0xF2E28A50 "CIFSTRUCT"
0xF222EC96 "Bone_Chest"
0xF3927058 "FINISHED_GOAL_END_OF_RUN"
0xF6524867 "dynamic_friction"
0xF7928EED "m_type"
0x01C36DE3 "m_brightness"
0x0133FC21 "SkaterStancePanel"
0x07E30351 "m_turn_ang_target"
0x0963696A "m_fy"
0x0C33E54D "objects"
0x0DE3AFF6 "m_total_script_update_time"
0x1F13F78E "m_id"
0x2643D9D6 "m_moveto_node_num"
0x29C36A47 "m_do_game_logic_time"
0x2DB38829 "vBBOX"
0x2EB3A13A "m_model_offset"
0x32D343FC "CreatedGoal18"
0x350343DC "idle_rpm"
0x35730031 "Bone_Shoulder_R"
0x40F3D973 "Triggered"
0x41B3F9BA "OBJECT_TYPE_SKATER"
0x44132C17 "MainStructureSize"
0x45136B77 "mp_tags"
0x4613B5EA "SKA"
0x4C239A65 "m_tx"
0x58D3DC23 "mp_collide_script_params"
0x5933E238 "DisplayName"
0x5BC3108E "m_radius"
0x6D1395C6 "CarPhysics"
0x70930DBB "max_static_grip_velocity"
0x72B30302 "True"
0x76C30061 "TRG_EditedGoal2_Pro"
0x8313B1D0 "m_grind_bail_anim"
0x88D3B994 "m_turn_speed_target"
0x8A4318A9 "max_torque"
0x8CD3B046 "NumReturnAddresses"
0x96037D1F "m_is_grinding"
0x97537218 "sorted"
0x98A3A6D0 "m_lag_factor_range_a"
0x9C43BEEA "m_grind_range_anim"
0x9F536E1D "m_fx"
0x9F236A50 "wibbleUV"
0x9F23FB6F "deltaPitch"
0xA4E3448B "CreatedGoal19"
0xAD0318B7 "min_dynamic_grip_velocity"
0xB06333A1 "m_point_stick_to_ground"
0xB3736D84 "angle_traversed"
0xB3C36024 "m_force"
0xCC0310A9 "SKIDDING"
0xD0339244 "STARTED_END_OF_RUN"
0xD383CD2E "m_coeff_friction"
0xD3530A34 "distance_to_camera"
0xD4B354E9 "NumFreeRails"
0xD7D3663A "UnknownSource"
0xD92341EE "CStructSourceCounts"
0xDA139D12 "m_ty"
0xDE530DAC "CPUTime"
0xDE731EAA "m_animSpeed"
0xDFD3371C "Bone_Forefinger_Tip_L"
0xE1A3D5B1 "SkaterEndRun"
0xE1E350EC "vWIREFRAME"
0xE3736725 "m_lag_phase"
0xE803AB92 "GapScore"
0xEC73648C "moment_of_inertia"
0xEF23AC75 "CurrentSkater"
0xF0C3BCB1 "RegionTotalSize"
0x0954F802 "mp_contacts"
0x1E741A06 "PED"
0x21D49F8B "m_tilt_angle_min"
0x2834CCD8 "SkaterCleanupState"
0x2B24DEAF "m_cursor_height"
0x24DEAF6D "_cursor_height"
0x39142D94 "mOnExceptionScriptChecksum"
0x48F4F20D "StorySkater"
0x49F47E2E "HANDBRAKE_THROTTLE"
0x501454DB "Bone_Eye_L"
0x5564C622 "NodeArrays"
0x64142CDF "GotExtraGrindTrick"
0x67945F35 "allowed_to_pick"
0x74A421BC "m_az"
0x75546396 "SummaryInfoSize"
0x8244DE04 "PoolInfo"
0x8A14BCE9 "GRIPPING"
0x8CE463A8 "clipcull"
0x9714CA05 "CAM"
0x98647DEB "set_index"
0x99A4FC93 "mass"
0x9D2456BC "polys_per_mesh"
0xA4C4F0FD "ANIM_DIR_BACKWARDS"
0xA6E4D79D "GapChecklists"
0xAE84E17C "CallStackAndLoopBufferMemoryUsage"
0xAEC4F7E1 "current_soundtrack"
0xB7D4E65D "UsedBlocks"
0xB7949A16 "wibbleVC"
0xCB9495A6 "timeForNextDistCheck"
0xD1D4C5E8 "Bone_Cheek_L"
0xE1B4A968 "Compressed"
0xE2445012 "SkaterFloatingName"
0xE674D61C "skater_start_dir"
0xFBB4A54D "AnimEventKey"
0x09258BDF "ANIM_DIR_FORWARDS"
0x0A15467B "m_min_particles"
0x0CE53872 "mpTrickMappings"
0x17359DD4 "IsPerm"
0x1A358DE6 "Bone_Trucks_Nose"
0x22A53493 "m_looping_sound_checksum"
0x28154BF3 "ScriptCachingDisabled"
0x29656DBF "HANDBRAKE_LOCKED"
0x29F5380A "NodeInfo"
0x31C50BD9 "Bone_Eyelid_Lower_R"
0x36156D0B "NumScriptsInCache"
0x3AD5A978 "Bone_Forefinger_Base_L"
0x3D059708 "m_degenerationTimeToBlendMultiplier"
0x43251B1B "m_pathob_state"
0x44A5EA09 "Control_Toes_R"
0x445560A4 "SkaterStartPos"
0x49552C4A "m_deceleration"
0x4F35FAC0 "LevelFlags"
0x56F5D5D3 "DeadEntry"
0x58C52F52 "m_ax"
0x60E5C64E "m_life_min"
0x69B5706E "Bone_Lip_Lower"
0x75A5D4AB "MusicVolume"
0x76A5ADFB "LOOPING_CYCLE"
0x7805CA2F "Options"
0x85656843 "SkaterState"
0x86652BE6 "Taunts"
0xE6546175 "nts"
0x8965AAC6 "NO_SUCH_GAP_FLAG"
0x8C359F96 "primary_channel"
0x8DB5D3C2 "m_moveto_speed"
0x920589B3 "m_angle"
0x93750D07 "mpExceptions"
0x9E058FB3 "drag_application"
0xA2A55C32 "m_wp_pos_to"
0xAB95280C "m_vel_z_start"
0xAE75CE60 "level_goal_index"
0xB145F670 "targetVolume"
0xB8C5480A "m_controls"
0xC145122C "m_rotmom"
0xCEF52825 "m_ay"
0xD6457500 "m_physics_state"
0xDC551079 "m_trail_id"
0xDDE5AC2B "m_skater_collision_impulse_factor"
0x6D5F736B "ater_collision_impulse_factor"
0xE4B5DFA6 "m_locked_to_object_id"
0xEAA5F4A2 "mGotBlendPeriodOut"
0xEFA56C37 "m_sh"
0xF0654005 "HeapName"
0xF1B5DD1A "Bone_Bicep_L"
0xF6C581AE "occludecheck"
0x09862A0D "IS_ENDING_RUN"
0x11869314 "won_goal"
0x1496785A "m_mom"
0x1586FC2F "Bone_Mouth_L"
0x172620C6 "TRG_EditedGoal0_Letter_0"
0x1D96CA2E "m_checksum"
0x2F366451 "m_lod_dist_1"
0x379654D3 "m_parent_id"
0x3AE6C0C4 "mExceptions"
0x4006E650 "m_suspension_center_of_mass"
0x4C36C6FC "m_cursor_pos"
0x51C680F4 "CreatedGoal9"
0x52D6A9F6 "Control_Hand_L"
0x5206D008 "ScriptChecksum"
0x5586E612 "Bone_Brow_R"
0x5F267223 "LargestFreeBlock"
0x64F6C4B9 "InlineScript"
0x7326EB72 "m_tilt_angle"
0x7D362B04 "Control_Fingers_R"
0x04436F6E "trol_Fingers_R"
0x7FC6B411 "SkaterGap"
0x811627B1 "TRG_EditedGoal0_Letter_1"
0x85C6AA33 "Particles"
0x89E6E17B "goal_tetris_key_combos"
0x8A8675F9 "Control_Ball_Up_L"
0x90F6854C "ExtraTricksDuration"
0x9A760355 "m_lag_freq_a"
0x9C06E64F "ANIMWAIT"
0xA0F66112 "CAN_RERAIL"
0xA186216B "origVolume"
0xA4A65E3D "StartPosition"
0xB3064B08 "m_loopingType"
0xB9066326 "m_lod_dist_0"
0xBFC60671 "VisitedLevels"
0xC1A6758C "NumFreeRailPoints"
0xC3D65AFD "RegionMemAvailable"
0xC7F68783 "CreatedGoal8"
0xD5E6D37C "SkaterLocalNetLogic"
0xD63640EE "TRG_EditedGoal4_Pro"
0xEC46ED7C "RegionMinMemAvailable"
0xF796CC06 "PATHOB_STATE_FOLLOW_CURVE"
0xFB96F935 "AIR_ACID_DROP_DISALLOWED"
0x03576ABF "m_lod_dist_3"
0x0707E91A "Bone_Knee_L"
0x08374427 "ObjectHookManager"
0x0A17D423 "GoalManager_Params"
0x12B78444 "ASLEEP"
0x13B72314 "throttle"
0x16975642 "SpecialExtraTricksArray"
0x1747C15A "CIF"
0x20270ACC "m_lag_freq_b"
0x232790D0 "mBlendPeriodOut"
0x3557C3F1 "Bone_Collar_L"
0x3897EB89 "SoundOptions"
0x3B472E28 "TRG_EditedGoal0_Letter_2"
0x3B176CD7 "mDoingBalanceTrick"
0x4D27B522 "vSKELETON"
0x51E7BB2E "m_blendWeight"
0x5D7773CA "moment"
0x5FD7D8ED "SKE"
0x60274648 "NumScriptsUsingBigCallStack"
0x67C7AA9B "Bone_Ankle_R"
0x68D7FF79 "mpPostSector"
0x6B07D725 "m_rot_time_target"
0x6F67D616 "PATHOB_STATE_UNINITIALIZED"
0x72D7DEDC "HasPost"
0x72F75918 "SkaterVehicleSound"
0x74F7CEF1 "m_endTime"
0x80F724CB "TotalCountedComponents"
0x8547ABE4 "Pressed"
0x882778BC "m_gearbox"
0x8CB7C45D "m_engine"
0x8C275D48 "targetPitch"
0x8CE7DD43 "TotalScriptSizes"
0x8E6799A5 "cornering_axle_length"
0x95676DC8 "m_lod_dist_2"
0x9AD7D8C4 "PagerMessageCount"
0xA857669B "Bone_Cheek_Upper_R"
0xAD77295F "TRG_EditedGoal0_Letter_3"
0xB3E79AC3 "NoNode"
0xB6C74BD0 "m_emit_rate"
0xBA27C5E2 "m_angular_friction"
0xC8976BF3 "static_friction"
0xCCD7753B "polys_per_object"
0xCF9732D4 "False"
0xD697330F "NumComponentsUsed"
0xE19786FD "SKIN"
0xE957C269 "Bouncy"
0xF0874074 "Bone_Fingers_Base_L"
0xF78709E4 "NumSymbolTableEntryAvailable"
0xFAC77302 "m_radius_min"
0xFA17F4DE "ACTIVE_TIME_UP"
0x00589714 "y_offset"
0x01586F7B "mp_component_list"
0x0BB8668F "switched"
0x1158E51B "Control_Root"
0x12F81B17 "m_last_pos_added_time"
0x1AA864BA "m_sw"
0x1A38508B "m_col_dist_below"
0x1AE83A3A "m_acceleration"
0x1DF8AFCD "m_num_positions_required"
0x1DC86CCE "m_status"
0x24781547 "m_camera_focus_pos"
0x24485BAC "m_moveto_dist"
0x2798E5F3 "Control_Toes_L"
0x36182630 "mOuterAvoidRadiusSqr"
0x39486ACF "m_object_flags"
0x52F80423 "Bone_Eyelid_Lower_L"
0x52B8734F "AverageNumReturnAddresses"
0x53B8BD37 "ControllerPreferences"
0x59E8A682 "Bone_Forefinger_Base_R"
0x5AF8DFE5 "m_movingobj_flags"
0x5AE8A426 "skater_start_pos"
0x5B58F64A "currentPitch"
0x60080E5A "Bone_Neck"
0x73687726 "ACTIVE_PAUSED"
0x78186CF3 "CASFileName"
0x80385221 "IS_BAILING"
0x8B380970 "ANIM_STATUS_ACTIVE"
0x9288D2E0 "Bone_Bicep_R"
0x96181985 "m_wp_next"
0x9648A399 "AWAKE"
0xA3F87E3E "m_radius_max"
0xACC8BE0C "IsSkinnedModel"
0xB338EC25 "m_lag"
0xB5A878AC "Events"
0xB6288C46 "OVERRIDE_CANCEL_GROUND"
0xB678923F "efficiency"
0xBDA8BEC8 "l3"
0xC168E122 "Scripts"
0xC5787EE3 "Script"
0xD568413B "vFLAT"
0xE0B89A51 "m_suspend_distance"
0xE6284F6A "m_lod2_sqr"
0xF0C80219 "version_number"
0xFAD8F362 "NumScripts"
0x19292452 "handbrake_throttle_friction"
0x1AB93B17 "Bone_Tongue"
0x20096633 "GotExtraTricks"
0x28F9D7E6 "vGOURAUD"
0x30898F2E "TRG_EditedGoal1_Letter_4"
0x33295B21 "Bone_Eye_R"
0x34F97E90 "m_num_collisions"
0x3569D8C2 "CComponentSourceCounts"
0x35E97150 "ANIM_STATUS_DEGENERATING"
0x45093FB7 "m_currentTime"
0x49C99C9F "SkaterAdjustPhysics"
0x4969002F "RenderMode"
0x4B497B89 "Bone_Stomach_Lower"
0x740906B0 "m_cur_turn_ang"
0x7B69BC14 "NumScriptsUsingBigLoopBuffer"
0x90C915B7 "OBJECT_TYPE_PARTICLE"
0x94891496 "WALL_PUSHES_DISALLOWED"
0x9A79CB1B "mOuterRadiusSqr"
0xA1A9E7E8 "SPINE_PHYSICS"
0xA6B9A026 "TRG_EditedGoal1_Pro"
0xA819EB24 "DefaultInitials"
0xB029E241 "m_LODdist"
0xB2E9CA12 "Bone_Cheek_R"
0xB9A94368 "currentVolume"
0xC0290434 "FileNamePad"
0xD2D91469 "IsPlayerModel"
0xDAA92C38 "m_wp_from"
0xDDB964F9 "CachedScripts"
0xDE497473 "GapList"
0xE599AF44 "mp_update_script"
0xF2A99922 "IsEmitting"
0xF599038B "m_node_to"
0xF8C9129E "SkaterStartDir"
0x00CAF873 "valid"
0x04FAA561 "Bone_Ankle_L"
0x0D1AD652 "SkaterRotate"
0x11CA4EA0 "angle_step"
0x16FA3797 "ExtraTricksStartTime"
0x206A8A8F "torque_ratio"
0x21BA1AF4 "HOP"
0x23DA79C4 "NumParticles"
0x2C3A961C "CreatedGoal12"
0x2C2A02DD "m_skater_collision_radius"
0x2E9A1116 "NumComponentsAvailable"
0x2F1A79B2 "AUTOTURN"
0x39DACB72 "m_life_max"
0x3C2A1BF3 "mp_params"
0x3F8AED87 "m_shouldBlend"
0x538AFC6C "m_whiskers"
0x566ACC0B "Bone_Collar_R"
0x5ECA27FD "y_offset_hang"
0x608A3895 "DeckFlags"
0x643AE6E0 "Bone_Knee_R"
0x6C1A49F9 "AnimBlendSubsets"
0x6D0A5463 "Bone_Pelvis"
0x700AE297 "drive"
0x723A76F0 "CScriptId"
0x74BA8363 "m_input_events_enabled"
0x771AAA52 "skeletal"
0x777AF35B "mInnerAvoidRadiusSqr"
0x7A8A36FD "CreatedGoal5"
0x7F6A4A47 "goal_index"
0x831A6029 "Positions"
0x8ECA9253 "ACTIVE_RUNNING"
0x8FDA3C72 "IsHeadModel"
0x923A9EA2 "SNAPPED_OVER_CURB"
0x931A0C85 "NumScriptsAvailable"
0x931AA541 "mpClonedRailSector"
0x93BA4F8E "Bone_Fingers_Base_R"
0xA12AEA90 "HeapInfo"
0xA92A8D40 "MovableContact"
0xA93A7FC9 "orientation"
0xB02A80BA "occluded"
0xBA0A916B "CreatedGoal13"
0xC6EA605C "TRG_EditedGoal3_Pro"
0xC6DAF84F "StatsManager"
0xC8BA6719 "m_enter_turn_dist"
0xCB6A6961 "Bone_Cheek_Upper_L"
0xCFAA35FB "StartColor"
0xDFCAA726 "other"
0xECBA318A "CreatedGoal4"
0xF38AECFD "m_emit_angle_spread"
0xFCEABDC6 "TRACKING_VERT"
0x005B98F2 "CreatedGoal10"
0x047BB40F "m_suspend_distance_squared"
0x103B4A45 "ScriptSize"
0x13FB4908 "IN_ACID_DROP"
0x1E0B24FE "Control_Fingers_L"
0x293BD65B "SkaterCorePhysics"
0x2EFB58F2 "mSoundInfo"
0x31EBA60C "Control_Hand_R"
0x36BBE9E8 "Bone_Brow_L"
0x47AB8A34 "pExtraParams"
0x494B4EEA "EndColor"
0x53ABB05E "NumStructuresAvailable"
0x549B89B4 "m_pos"
0x56EB3813 "CreatedGoal7"
0x56DBF015 "TRG_EditedGoal1_Restart"
0x622B7CAC "GoalManagerParams"
0x7CAC476F "alManagerParams"
0x6FABF2F0 "m_num_positions_set"
0x701BC731 "RandomMode"
0x76BBF3D5 "Bone_Mouth_R"
0x78EB92B7 "m_tilt_angle_max"
0x8F5BBD86 "assetName"
0x966B9F85 "CreatedGoal11"
0xA21B477B "sendcontext"
0xA77BF9C2 "debugger_names"
0xAF6B98C9 "Pros"
0xC0DB3F64 "CreatedGoal6"
0xC7FBA914 "Story"
0xDDABE5C1 "max_steering_angle"
0xE9BB7A03 "Control_Ball_Up_R"
0xFC8BEFB7 "GoalFlags"
0xFE1BCB04 "SpecialExtraGrindTrickArray"
0x000C8D2A "Bone_Brow_MID"
0x009C1C67 "MainStructure"
0x052CECC7 "TRG_EditedGoal1_Letter_2"
0x0EBCC446 "m_last_triangle_v1"
0x110C2572 "IsActive"
0x13CC7EEB "m_align_to"
0x1F8C30E7 "GEOM"
0x1F0C2781 "mp_pathOb"
0x201C08E8 "NumUsedScripts"
0x42DC800A "m_current_node"
0x459C6FAE "NumScriptsUsed"
0x497CE647 "m_locked_to_object_bone_name"
0x4B0C0793 "culled"
0x508C9624 "rotacc"
0x64ACBBF4 "gear"
0x6E5C4BED "NumScriptsUsingBigBuffer"
0x70CC279D "m_turn_speed"
0x771C71B9 "Bone_Fingers_Tip_R"
0x7A1CD83B "m_col_dist_above"
0x82ACBF12 "CustomSkater"
0x8FFC196B "animations"
0x931CEBB0 "TRG_EditedGoal1_Letter_3"
0x94BCD3F0 "FaceTexture"
0x952C5D59 "PlayListForbiddenTrackFlags1"
0x988CC331 "m_last_triangle_v0"
0x9B6C2C62 "m_rot_time"
0xA1FCE49B "ManualTrickArrays"
0xA47C5ABC "dropoffDist"
0xB6FCA1DB "m_emit_w"
0xBC7CB382 "Bone_Palm_L"
0xC8CCAC26 "SLIPPING"
0xCC3CA54D "m_coeff_restitution"
0xCEEC5F4D "m_matrix"
0xD94C3B9E "origPitch"
0xE79CB886 "Used"
0xF87CA70A "Control_Ball_Down_R"
0xFE4CE17E "Bone_Wrist_L"
0x074D7163 "m_animName"
0x0ADD1F37 "m_stop_dist_traveled"
0x114DE291 "Bone_Eyelid_Upper_L"
0x22CDE3F1 "allow_random"
0x294DE229 "TRG_EditedGoal1_Letter_0"
0x2F5D33E3 "LastLevelLoadScript"
0x2F7D54C0 "PlayListForbiddenTrackFlags2"
0x411D8040 "isPro"
0x42ED0327 "Bone_Thigh_L"
0x4D1D15D9 "SkaterPhysicsControl"
0x4EFD2405 "MDL"
0x56CD09D7 "Control_Foot_L"
0x588D02E1 "steering_angle"
0x5BAD8EF7 "m_locked_to_object_name"
0x617D1052 "m_last_pos"
0x639D7778 "moving_on_path"
0x656DCB73 "events_blocked"
0x6B0D00A9 "IsLevelNodeArray"
0x738DD6FD "cornering_wheelbase"
0x7C6D093B "m_max_particles"
0x8DFD1968 "m_moveto_acceleration"
0x94ED461A "Bone_Trucks_Tail"
0x995DE963 "friction_coefficient"
0xA7FD97F6 "Spawned"
0xACED9028 "EventHandlerTable"
0xB4EDCDDF "m_last_triangle_v2"
0xB81DC00A "PATHOB_STATE_LINEAR_INTERP"
0xBF7DE55E "TRG_EditedGoal1_Letter_1"
0xCD1DFCA6 "m_ew"
0xDC3DE265 "m_active_state"
0xDCED4034 "m_no_rotation"
0xDD8DBB9B "Bone_Forearm_L"
0xE3FD9870 "m_lock_enabled"
0xEDCDE1C3 "m_stored_pos"
0xF0FD2D26 "m_current_position_index"
0xF13DE793 "m_moveto_speed_target"
0xF29DBE37 "m_last_normal"
0xF2ED64E7 "GameRecords"
0xF4EDBEE9 "Bone_Stomach_Upper"
0xF48D649F "m_direction"
0xFB6D016F "MainVolume"
0x05DE2B3D "ScriptCacheInfo"
0x3D536372 "iptCacheInfo"
0x105E7858 "verts_per_poly"
0x116E1498 "m_degenerationTime"
0x20EE053E "m_speed_max"
0x254E7EC3 "m_vel_z"
0x278E51BF "SkaterMatrixQueries"
0x32FE88A8 "GlobalFlags"
0x35FEFB1B "CreatedGoal16"
0x352ED815 "ExtraTricksInfiniteDuration"
0x4E8ED230 "mp_wheels"
0x4E6EB1C3 "mGeneralExceptions"
0x564E0FCB "Bone_Shoulder_L"
0x583E379B "SkaterFinalizePhysics"
0x619E78CE "m_looping_sound_id"
0x634E5BFA "CreatedGoal1"
0x630E5607 "steering"
